Timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,labels
2023-04-16 09:05:57:349520,0.4318181818181818,17.568181818181817,1082.909090909091,1657.293388429752,-1075.4545454545455,911.5909090909092,-229.45454545454547,-229.45454545454547,-229.45454545454547,2.0
2023-04-16 09:05:57:368169,7.272727272727272,15.045454545454543,1090.090909090909,1689.5454545454545,-636.3636363636364,908.4090909090908,-229.95454545454547,-229.95454545454547,-229.95454545454547,2.0
2023-04-16 09:05:57:387103,9.704545454545457,14.045454545454543,1087.090909090909,1720.134297520661,-103.4090909090909,929.0909090909092,-230.0909090909091,-230.0909090909091,-230.0909090909091,2.0
2023-04-16 09:05:57:406152,3.136363636363636,26.454545454545453,1087.159090909091,1745.73347107438,442.27272727272725,905.2272727272727,-230.4318181818182,-230.4318181818182,-230.4318181818182,2.0
2023-04-16 09:05:57:424800,1.6590909090909092,31.34090909090909,1084.659090909091,1765.4028925619832,898.8636363636364,881.3636363636364,-230.8409090909091,-230.8409090909091,-230.8409090909091,2.0
2023-04-16 09:05:57:443446,3.477272727272727,33.25,1083.9772727272727,1779.3233471074382,1269.5454545454545,892.5,-231.27272727272728,-231.27272727272728,-231.27272727272728,2.0
2023-04-16 09:05:57:462270,6.159090909090909,31.13636363636364,1093.7727272727273,1783.4452479338845,1788.1818181818182,857.5,-231.5,-231.5,-231.5,2.0
2023-04-16 09:05:57:481050,5.727272727272728,25.772727272727277,1102.159090909091,1778.5278925619832,2386.3636363636365,832.0454545454545,-231.8409090909091,-231.8409090909091,-231.8409090909091,2.0
2023-04-16 09:05:57:501482,6.590909090909091,27.272727272727277,1096.75,1768.3677685950415,2944.7727272727275,855.9090909090909,-232.1590909090909,-232.1590909090909,-232.1590909090909,2.0
2023-04-16 09:05:57:520423,1.6590909090909092,32.95454545454545,1095.2045454545455,1752.7479338842977,3525.454545454545,849.5454545454545,-231.95454545454547,-231.95454545454547,-231.95454545454547,2.0
2023-04-16 09:05:57:539698,-6.431818181818182,38.79545454545455,1091.7045454545455,1732.0299586776862,4075.909090909091,827.2727272727273,-232.4318181818182,-232.4318181818182,-232.4318181818182,2.0
2023-04-16 09:05:57:558036,-3.863636363636364,37.29545454545455,1097.7272727272727,1709.034090909091,4405.227272727273,841.5909090909091,-232.8181818181818,-232.8181818181818,-232.8181818181818,2.0
2023-04-16 09:05:57:574834,-3.2954545454545454,36.59090909090909,1103.7954545454545,1681.3739669421486,4809.318181818182,847.9545454545455,-233.22727272727272,-233.22727272727272,-233.22727272727272,2.0
2023-04-16 09:05:57:591484,-6.545454545454546,32.56818181818182,1108.590909090909,1647.6756198347105,5358.181818181818,814.5454545454545,-233.70454545454547,-233.70454545454547,-233.70454545454547,2.0
2023-04-16 09:05:57:608995,-8.045454545454545,30.431818181818183,1110.659090909091,1611.0847107438017,5819.545454545455,820.9090909090909,-233.9090909090909,-233.9090909090909,-233.9090909090909,2.0
2023-04-16 09:05:57:628162,-10.75,29.772727272727277,1111.1363636363635,1571.203512396694,6301.590909090909,814.5454545454545,-233.8181818181818,-233.8181818181818,-233.8181818181818,2.0
2023-04-16 09:05:57:646772,-15.068181818181818,23.613636363636363,1105.0,1525.2479338842977,6805.909090909091,793.8636363636364,-233.8409090909091,-233.8409090909091,-233.8409090909091,2.0
2023-04-16 09:05:57:665993,-18.204545454545453,20.681818181818183,1101.0227272727273,1473.4710743801652,7186.136363636364,808.1818181818181,-234.04545454545453,-234.04545454545453,-234.04545454545453,2.0
2023-04-16 09:05:57:684985,-25.772727272727277,19.022727272727277,1087.0681818181818,1419.8502066115702,7558.409090909091,808.1818181818181,-234.3181818181818,-234.3181818181818,-234.3181818181818,2.0
2023-04-16 09:05:57:703909,-34.40909090909091,13.727272727272728,1065.75,1364.5299586776855,7919.545454545455,809.7727272727273,-234.38636363636363,-234.38636363636363,-234.38636363636363,2.0
2023-04-16 09:05:57:723137,-44.18181818181818,13.681818181818182,1044.4545454545455,1310.5836776859503,8104.090909090909,828.8636363636364,-234.6590909090909,-234.6590909090909,-234.6590909090909,2.0
2023-04-16 09:05:57:741996,-50.25,13.795454545454543,1025.5227272727273,1257.6497933884295,8212.272727272728,832.0454545454545,-235.0681818181818,-235.0681818181818,-235.0681818181818,2.0
2023-04-16 09:05:57:760851,-55.56818181818182,11.363636363636363,1005.318181818182,1202.7272727272727,8252.045454545454,836.8181818181819,-235.3181818181818,-235.3181818181818,-235.3181818181818,2.0
2023-04-16 09:05:57:779385,-59.56818181818182,11.909090909090908,989.6590909090908,1145.8161157024797,8252.045454545454,841.5909090909091,-235.6590909090909,-235.6590909090909,-235.6590909090909,2.0
2023-04-16 09:05:57:798404,-61.70454545454545,14.159090909090908,976.0227272727273,1088.5072314049587,8210.681818181818,841.5909090909091,-235.95454545454547,-235.95454545454547,-235.95454545454547,2.0
2023-04-16 09:05:57:817257,-63.06818181818182,15.386363636363637,967.0,1031.5237603305784,8132.727272727273,835.2272727272727,-236.22727272727272,-236.22727272727272,-236.22727272727272,2.0
2023-04-16 09:05:57:836158,-66.6590909090909,16.727272727272727,957.431818181818,974.9018595041322,8077.045454545455,832.0454545454545,-236.47727272727272,-236.47727272727272,-236.47727272727272,2.0
2023-04-16 09:05:57:855148,-72.02272727272727,18.568181818181817,947.568181818182,917.5206611570248,8016.590909090909,824.0909090909091,-236.8409090909091,-236.8409090909091,-236.8409090909091,2.0
2023-04-16 09:05:57:874039,-76.6590909090909,16.795454545454547,935.1136363636364,857.3915289256198,7927.5,832.0454545454545,-236.95454545454547,-236.95454545454547,-236.95454545454547,2.0
2023-04-16 09:05:57:893262,-83.61363636363636,14.272727272727272,921.0,795.0929752066114,7803.409090909091,836.8181818181819,-237.04545454545453,-237.04545454545453,-237.04545454545453,2.0
2023-04-16 09:05:57:912378,-86.0,11.659090909090908,914.6590909090908,730.082644628099,7610.909090909091,844.7727272727273,-237.22727272727272,-237.22727272727272,-237.22727272727272,2.0
2023-04-16 09:05:57:931364,-88.1590909090909,14.75,910.9090909090908,664.6745867768594,7385.0,860.6818181818181,-237.1136363636364,-237.1136363636364,-237.1136363636364,2.0
2023-04-16 09:05:57:950340,-90.95454545454544,15.045454545454543,909.8863636363636,597.24173553719,7175.0,857.5,-237.13636363636363,-237.13636363636363,-237.13636363636363,2.0
2023-04-16 09:05:57:969310,-96.4318181818182,11.954545454545457,901.5909090909092,525.3254132231405,6966.590909090909,852.7272727272727,-237.4090909090909,-237.4090909090909,-237.4090909090909,2.0
2023-04-16 09:05:57:988420,-104.75,10.613636363636363,897.7954545454545,452.36053719008265,6683.409090909091,851.1363636363636,-237.6136363636364,-237.6136363636364,-237.6136363636364,2.0
2023-04-16 09:05:58:007785,-110.88636363636364,9.522727272727272,893.5909090909091,380.2995867768595,6311.136363636364,840.0,-237.6136363636364,-237.6136363636364,-237.6136363636364,2.0
2023-04-16 09:05:58:027500,-117.25,9.227272727272728,894.6136363636364,310.8057851239669,5862.5,828.8636363636364,-237.79545454545453,-237.79545454545453,-237.79545454545453,2.0
2023-04-16 09:05:58:047317,-122.6818181818182,11.386363636363637,893.0909090909091,243.5537190082644,5472.727272727273,816.1363636363636,-237.88636363636363,-237.88636363636363,-237.88636363636363,2.0
2023-04-16 09:05:58:066941,-123.5,8.704545454545455,890.6590909090909,178.21797520661153,4992.272727272727,817.7272727272727,-238.4318181818182,-238.4318181818182,-238.4318181818182,2.0
2023-04-16 09:05:58:085704,-126.75,3.909090909090909,883.9545454545455,112.70144628099168,4565.909090909091,827.2727272727273,-238.22727272727272,-238.22727272727272,-238.22727272727272,2.0
2023-04-16 09:05:58:104421,-131.70454545454547,5.136363636363637,882.5454545454545,49.60743801652889,3993.181818181818,849.5454545454545,-238.3636363636364,-238.3636363636364,-238.3636363636364,2.0
2023-04-16 09:05:58:123019,-129.9318181818182,3.613636363636364,889.8636363636364,-13.2334710743802,3364.7727272727275,878.1818181818181,-238.4090909090909,-238.4090909090909,-238.4090909090909,2.0
2023-04-16 09:05:58:141968,-130.52272727272728,5.363636363636363,894.8409090909091,-75.06198347107441,2862.0454545454545,917.9545454545456,-238.20454545454547,-238.20454545454547,-238.20454545454547,2.0
2023-04-16 09:05:58:160820,-133.8181818181818,6.977272727272728,898.2045454545455,-136.3842975206612,2367.2727272727275,946.5909090909092,-238.38636363636363,-238.38636363636363,-238.38636363636363,2.0
2023-04-16 09:05:58:179512,-134.4318181818182,8.75,900.5227272727273,-196.73037190082644,1810.4545454545453,978.4090909090908,-238.52272727272728,-238.52272727272728,-238.52272727272728,2.0
2023-04-16 09:05:58:198397,-135.0681818181818,4.636363636363637,902.318181818182,-255.16012396694217,1244.090909090909,1016.5909090909092,-238.5909090909091,-238.5909090909091,-238.5909090909091,2.0
2023-04-16 09:05:58:217208,-131.4090909090909,6.727272727272728,906.068181818182,-310.29958677685954,642.7272727272727,1056.3636363636365,-238.8636363636364,-238.8636363636364,-238.8636363636364,2.0
2023-04-16 09:05:58:236264,-130.1818181818182,7.477272727272727,915.5454545454544,-360.3770661157025,105.0,1080.2272727272727,-239.20454545454547,-239.20454545454547,-239.20454545454547,2.0
2023-04-16 09:05:58:254858,-127.25,8.340909090909092,921.8409090909092,-404.5247933884298,-400.9090909090909,1110.4545454545455,-239.72727272727272,-239.72727272727272,-239.72727272727272,2.0
2023-04-16 09:05:58:273773,-124.47727272727272,10.613636363636363,929.7045454545456,-442.8512396694216,-908.4090909090908,1147.0454545454545,-240.1136363636364,-240.1136363636364,-240.1136363636364,2.0
2023-04-16 09:05:58:292530,-122.72727272727272,8.863636363636363,936.3863636363636,-474.4886363636364,-1371.3636363636365,1172.5,-240.45454545454547,-240.45454545454547,-240.45454545454547,2.0
2023-04-16 09:05:58:311269,-117.52272727272728,6.386363636363637,940.8636363636364,-499.400826446281,-1866.136363636364,1217.0454545454545,-240.9318181818182,-240.9318181818182,-240.9318181818182,2.0
2023-04-16 09:05:58:330091,-115.52272727272728,6.954545454545454,950.5227272727273,-519.9380165289257,-2282.954545454545,1252.0454545454545,-241.27272727272728,-241.27272727272728,-241.27272727272728,2.0
2023-04-16 09:05:58:348869,-113.3181818181818,10.727272727272728,960.818181818182,-535.4493801652893,-2696.590909090909,1277.5,-241.77272727272728,-241.77272727272728,-241.77272727272728,2.0
2023-04-16 09:05:58:367928,-107.61363636363636,10.022727272727272,965.7045454545456,-547.3088842975208,-3075.2272727272725,1310.909090909091,-242.1136363636364,-242.1136363636364,-242.1136363636364,2.0
2023-04-16 09:05:58:386505,-105.27272727272728,12.090909090909092,966.318181818182,-555.805785123967,-3420.454545454545,1342.7272727272727,-242.1818181818182,-242.1818181818182,-242.1818181818182,2.0
2023-04-16 09:05:58:405446,-102.25,14.136363636363637,965.431818181818,-560.470041322314,-3732.272727272728,1365.0,-242.29545454545453,-242.29545454545453,-242.29545454545453,2.0
2023-04-16 09:05:58:424200,-98.1590909090909,15.454545454545457,962.068181818182,-559.9276859504133,-4075.909090909091,1406.3636363636365,-242.70454545454547,-242.70454545454547,-242.70454545454547,2.0
2023-04-16 09:05:58:443115,-94.27272727272728,16.954545454545453,960.5454545454544,-556.3842975206612,-4394.090909090909,1433.409090909091,-242.9318181818182,-242.9318181818182,-242.9318181818182,2.0
2023-04-16 09:05:58:461696,-89.06818181818181,15.772727272727272,959.3409090909092,-549.189049586777,-4734.545454545455,1473.1818181818182,-243.0681818181818,-243.0681818181818,-243.0681818181818,2.0
2023-04-16 09:05:58:480725,-84.9090909090909,20.068181818181817,965.681818181818,-538.595041322314,-4995.454545454545,1506.590909090909,-243.6590909090909,-243.6590909090909,-243.6590909090909,2.0
2023-04-16 09:05:58:499509,-80.9090909090909,23.40909090909091,971.5454545454544,-526.6632231404958,-5192.727272727273,1520.909090909091,-244.0,-244.0,-244.0,2.0
2023-04-16 09:05:58:518163,-73.97727272727273,24.863636363636363,983.9772727272727,-514.0805785123968,-5385.227272727273,1551.1363636363635,-244.3636363636364,-244.3636363636364,-244.3636363636364,2.0
2023-04-16 09:05:58:537191,-65.81818181818181,28.63636363636364,1001.2272727272727,-499.9070247933885,-5558.636363636364,1575.0,-244.70454545454547,-244.70454545454547,-244.70454545454547,2.0
2023-04-16 09:05:58:556269,-55.31818181818182,28.818181818181817,1021.7727272727273,-486.1311983471074,-5582.5,1586.1363636363635,-245.1136363636364,-245.1136363636364,-245.1136363636364,2.0
2023-04-16 09:05:58:575250,-46.38636363636363,28.954545454545453,1040.4545454545455,-472.7169421487604,-5515.681818181818,1605.2272727272727,-245.20454545454547,-245.20454545454547,-245.20454545454547,2.0
2023-04-16 09:05:58:609643,-38.86363636363637,30.704545454545453,1063.0,-458.57954545454544,-5397.954545454545,1587.7272727272727,-245.54545454545453,-245.54545454545453,-245.54545454545453,2.0
2023-04-16 09:05:58:628223,-31.295454545454547,32.25,1081.4318181818182,-444.0805785123967,-5184.772727272727,1568.6363636363635,-246.02272727272728,-246.02272727272728,-246.02272727272728,2.0
2023-04-16 09:05:58:646578,-23.90909090909091,32.13636363636363,1097.5,-430.3047520661157,-4939.772727272727,1559.090909090909,-246.3409090909091,-246.3409090909091,-246.3409090909091,2.0
2023-04-16 09:05:58:665203,-22.181818181818183,33.75,1107.6363636363635,-418.0836776859504,-4577.045454545455,1543.1818181818182,-246.6136363636364,-246.6136363636364,-246.6136363636364,2.0
2023-04-16 09:05:58:683886,-18.954545454545453,35.97727272727273,1118.75,-407.67045454545456,-4258.863636363636,1528.8636363636365,-246.70454545454547,-246.70454545454547,-246.70454545454547,2.0
2023-04-16 09:05:58:702627,-14.954545454545457,37.68181818181818,1128.5454545454545,-398.1611570247935,-3923.181818181818,1520.909090909091,-247.1818181818182,-247.1818181818182,-247.1818181818182,2.0
2023-04-16 09:05:58:721574,-13.022727272727272,39.93181818181818,1140.090909090909,-389.4834710743802,-3566.818181818182,1495.4545454545455,-247.8181818181818,-247.8181818181818,-247.8181818181818,2.0
2023-04-16 09:05:58:740434,-11.590909090909092,43.09090909090909,1148.1818181818182,-381.5289256198348,-3156.3636363636365,1466.8181818181818,-248.3409090909091,-248.3409090909091,-248.3409090909091,2.0
2023-04-16 09:05:58:759281,-12.340909090909092,44.38636363636363,1152.159090909091,-374.4421487603306,-2782.5,1435.0,-248.63636363636363,-248.63636363636363,-248.63636363636363,2.0
2023-04-16 09:05:58:777959,-12.522727272727272,44.75,1155.0454545454545,-369.8140495867769,-2408.6363636363635,1404.7727272727273,-249.38636363636363,-249.38636363636363,-249.38636363636363,2.0
2023-04-16 09:05:58:796287,-12.590909090909092,45.75,1156.5681818181818,-366.849173553719,-2044.3181818181815,1377.7272727272727,-249.77272727272728,-249.77272727272728,-249.77272727272728,2.0
2023-04-16 09:05:58:814905,-15.454545454545457,44.06818181818182,1156.340909090909,-365.077479338843,-1678.409090909091,1349.090909090909,-250.0,-250.0,-250.0,2.0
2023-04-16 09:05:58:833508,-17.181818181818183,43.5,1154.1363636363635,-366.08987603305786,-1355.4545454545455,1326.8181818181818,-250.3181818181818,-250.3181818181818,-250.3181818181818,2.0
2023-04-16 09:05:58:851908,-18.681818181818183,42.72727272727273,1150.1818181818182,-370.89876033057857,-1065.909090909091,1302.9545454545455,-250.70454545454547,-250.70454545454547,-250.70454545454547,2.0
2023-04-16 09:05:58:870516,-19.318181818181817,41.97727272727273,1147.090909090909,-379.7933884297521,-811.3636363636364,1275.909090909091,-250.97727272727272,-250.97727272727272,-250.97727272727272,2.0
2023-04-16 09:05:58:889304,-20.63636363636364,38.81818181818182,1143.3181818181818,-392.1590909090909,-598.1818181818181,1248.8636363636365,-251.52272727272728,-251.52272727272728,-251.52272727272728,2.0
2023-04-16 09:05:58:907740,-23.204545454545453,35.93181818181818,1139.6363636363635,-407.67045454545456,-377.04545454545456,1215.4545454545455,-251.5,-251.5,-251.5,2.0
2023-04-16 09:05:58:926218,-25.545454545454547,37.20454545454545,1139.2045454545455,-424.8088842975207,-202.04545454545453,1182.0454545454545,-251.8409090909091,-251.8409090909091,-251.8409090909091,2.0
2023-04-16 09:05:58:944654,-25.63636363636364,34.86363636363637,1139.0,-445.0568181818182,-14.318181818181818,1142.2727272727273,-251.8409090909091,-251.8409090909091,-251.8409090909091,2.0
2023-04-16 09:05:58:963176,-25.795454545454547,31.15909090909091,1137.25,-465.6663223140496,162.27272727272728,1105.6818181818182,-252.04545454545453,-252.04545454545453,-252.04545454545453,2.0
2023-04-16 09:05:58:981905,-29.15909090909091,26.272727272727277,1133.0,-487.577479338843,342.04545454545456,1062.7272727272727,-252.3409090909091,-252.3409090909091,-252.3409090909091,2.0
2023-04-16 09:05:59:000305,-32.02272727272727,23.0,1128.7045454545455,-509.12706611570246,499.54545454545456,1024.5454545454545,-252.22727272727272,-252.22727272727272,-252.22727272727272,2.0
2023-04-16 09:05:59:018700,-31.13636363636364,19.09090909090909,1123.5681818181818,-530.8935950413223,626.8181818181819,992.7272727272727,-252.5,-252.5,-252.5,2.0
2023-04-16 09:05:59:037108,-34.77272727272727,18.931818181818183,1119.9772727272727,-553.0578512396695,781.1363636363636,951.3636363636364,-252.88636363636363,-252.88636363636363,-252.88636363636363,2.0
2023-04-16 09:05:59:055356,-39.25,15.818181818181818,1114.25,-576.9214876033058,946.5909090909092,898.8636363636364,-253.04545454545453,-253.04545454545453,-253.04545454545453,2.0
2023-04-16 09:05:59:073754,-39.63636363636363,12.863636363636363,1103.7045454545455,-601.797520661157,1007.0454545454544,870.2272727272727,-252.97727272727272,-252.97727272727272,-252.97727272727272,2.0
2023-04-16 09:05:59:092102,-44.47727272727273,11.318181818181818,1094.9772727272727,-628.1198347107438,1112.0454545454545,828.8636363636364,-252.5909090909091,-252.5909090909091,-252.5909090909091,2.0
2023-04-16 09:05:59:110428,-49.02272727272727,9.272727272727272,1087.0227272727273,-655.6714876033058,1204.3181818181818,774.7727272727273,-252.4090909090909,-252.4090909090909,-252.4090909090909,0.0
2023-04-16 09:05:59:128853,-49.77272727272727,7.409090909090909,1078.2727272727273,-682.7892561983471,1205.909090909091,741.3636363636364,-252.38636363636363,-252.38636363636363,-252.38636363636363,0.0
2023-04-16 09:05:59:147339,-52.25,6.2727272727272725,1070.7272727272727,-710.051652892562,1244.090909090909,695.2272727272727,-252.0,-252.0,-252.0,0.0
2023-04-16 09:05:59:165944,-54.04545454545455,3.659090909090909,1061.0227272727273,-736.8078512396695,1237.7272727272727,650.6818181818181,-252.20454545454547,-252.20454545454547,-252.20454545454547,0.0
2023-04-16 09:05:59:185234,-55.68181818181818,1.0454545454545454,1050.590909090909,-763.2386363636364,1204.3181818181818,615.6818181818181,-252.13636363636363,-252.13636363636363,-252.13636363636363,0.0
2023-04-16 09:05:59:204592,-57.11363636363637,-1.6363636363636365,1044.7727272727273,-787.7169421487604,1153.409090909091,567.9545454545455,-252.0681818181818,-252.0681818181818,-252.0681818181818,0.0
2023-04-16 09:05:59:224143,-58.79545454545455,-4.045454545454546,1039.3636363636365,-811.0020661157024,1102.5,529.7727272727273,-252.27272727272728,-252.27272727272728,-252.27272727272728,0.0
2023-04-16 09:05:59:243764,-58.77272727272727,-6.090909090909091,1033.659090909091,-832.2623966942149,1021.3636363636364,486.8181818181818,-252.47727272727272,-252.47727272727272,-252.47727272727272,0.0
2023-04-16 09:05:59:263341,-59.22727272727273,-8.227272727272727,1030.8636363636365,-852.004132231405,954.5454545454544,440.6818181818182,-252.38636363636363,-252.38636363636363,-252.38636363636363,0.0
2023-04-16 09:05:59:281889,-59.31818181818182,-8.045454545454545,1028.409090909091,-869.4679752066116,886.1363636363636,397.7272727272728,-252.5,-252.5,-252.5,0.0
2023-04-16 09:05:59:300675,-59.36363636363637,-7.636363636363637,1027.159090909091,-885.3409090909091,820.9090909090909,346.8181818181818,-252.79545454545453,-252.79545454545453,-252.79545454545453,0.0
2023-04-16 09:05:59:319015,-59.04545454545455,-9.204545454545457,1026.340909090909,-899.478305785124,747.7272727272727,300.6818181818182,-252.72727272727272,-252.72727272727272,-252.72727272727272,0.0
2023-04-16 09:05:59:337550,-58.40909090909091,-10.181818181818182,1025.840909090909,-911.1208677685952,666.5909090909091,262.5,-252.97727272727272,-252.97727272727272,-252.97727272727272,0.0
2023-04-16 09:05:59:355722,-57.31818181818182,-9.477272727272728,1025.5454545454545,-920.4493801652892,604.5454545454545,225.9090909090909,-253.04545454545453,-253.04545454545453,-253.04545454545453,0.0
2023-04-16 09:05:59:373879,-56.65909090909091,-7.977272727272727,1025.340909090909,-927.8254132231403,548.8636363636364,189.3181818181818,-252.9090909090909,-252.9090909090909,-252.9090909090909,0.0
2023-04-16 09:05:59:392168,-55.97727272727273,-5.25,1027.0454545454545,-933.2489669421489,480.45454545454544,155.9090909090909,-252.70454545454547,-252.70454545454547,-252.70454545454547,0.0
2023-04-16 09:05:59:410812,-54.63636363636363,-4.613636363636363,1029.0681818181818,-937.0454545454544,426.3636363636364,117.72727272727272,-252.63636363636363,-252.63636363636363,-252.63636363636363,0.0
2023-04-16 09:05:59:429245,-53.84090909090909,-5.340909090909091,1027.8181818181818,-940.5888429752066,410.45454545454544,111.36363636363636,-252.45454545454547,-252.45454545454547,-252.45454545454547,0.0
2023-04-16 09:05:59:447622,-53.5,-6.75,1026.7727272727273,-944.0599173553718,402.5,103.4090909090909,-252.22727272727272,-252.22727272727272,-252.22727272727272,0.0
2023-04-16 09:05:59:465848,-53.5,-7.659090909090909,1026.409090909091,-946.8801652892562,386.59090909090907,89.0909090909091,-252.22727272727272,-252.22727272727272,-252.22727272727272,0.0
2023-04-16 09:05:59:484469,-52.63636363636363,-7.613636363636363,1025.9545454545455,-947.8564049586776,361.1363636363636,81.13636363636364,-252.02272727272728,-252.02272727272728,-252.02272727272728,0.0
2023-04-16 09:05:59:502535,-52.86363636363637,-7.795454545454546,1024.909090909091,-946.6270661157024,356.3636363636364,65.22727272727273,-252.1590909090909,-252.1590909090909,-252.1590909090909,0.0
2023-04-16 09:05:59:520815,-52.72727272727273,-8.840909090909092,1023.8409090909092,-943.698347107438,351.59090909090907,54.09090909090909,-251.79545454545453,-251.79545454545453,-251.79545454545453,0.0
2023-04-16 09:05:59:539225,-52.13636363636363,-8.5,1023.2954545454544,-938.5278925619834,334.09090909090907,50.90909090909091,-251.29545454545453,-251.29545454545453,-251.29545454545453,0.0
2023-04-16 09:05:59:557476,-51.52272727272727,-8.477272727272727,1023.8636363636364,-931.5857438016528,311.8181818181818,46.13636363636363,-250.77272727272728,-250.77272727272728,-250.77272727272728,0.0
2023-04-16 09:05:59:576018,-51.25,-8.954545454545455,1023.4772727272727,-922.8357438016528,315.0,46.13636363636363,-250.54545454545453,-250.54545454545453,-250.54545454545453,0.0
2023-04-16 09:05:59:594605,-52.31818181818182,-9.181818181818182,1023.6136363636364,-911.6632231404958,310.22727272727275,41.36363636363637,-250.1818181818182,-250.1818181818182,-250.1818181818182,0.0
2023-04-16 09:05:59:613292,-52.56818181818182,-10.340909090909092,1023.6136363636364,-898.3212809917356,303.8636363636364,33.40909090909091,-249.97727272727272,-249.97727272727272,-249.97727272727272,0.0
2023-04-16 09:05:59:631999,-51.54545454545455,-10.886363636363637,1024.590909090909,-881.689049586777,289.54545454545456,27.045454545454547,-249.8181818181818,-249.8181818181818,-249.8181818181818,0.0
2023-04-16 09:05:59:650413,-50.86363636363637,-12.272727272727272,1026.590909090909,-861.1157024793389,286.3636363636364,11.136363636363637,-249.75,-249.75,-249.75,0.0
2023-04-16 09:05:59:669264,-50.15909090909091,-13.477272727272728,1027.7727272727273,-836.7097107438018,291.1363636363636,-3.1818181818181817,-249.6818181818182,-249.6818181818182,-249.6818181818182,0.0
2023-04-16 09:05:59:687687,-49.52272727272727,-13.636363636363637,1027.6363636363635,-808.7241735537191,318.1818181818182,-14.318181818181818,-249.4318181818182,-249.4318181818182,-249.4318181818182,0.0
2023-04-16 09:05:59:706056,-50.65909090909091,-13.318181818181818,1026.7272727272727,-777.3760330578511,353.1818181818182,-27.045454545454547,-249.27272727272728,-249.27272727272728,-249.27272727272728,0.0
2023-04-16 09:05:59:724436,-49.97727272727273,-12.409090909090908,1026.0227272727273,-743.1353305785124,350.0,-28.63636363636364,-249.0909090909091,-249.0909090909091,-249.0909090909091,0.0
2023-04-16 09:05:59:743025,-49.0,-12.886363636363637,1024.3863636363635,-706.7613636363636,365.9090909090909,-31.818181818181817,-249.0681818181818,-249.0681818181818,-249.0681818181818,0.0
2023-04-16 09:05:59:761355,-49.22727272727273,-12.863636363636363,1022.8636363636364,-668.1818181818181,369.09090909090907,-33.40909090909091,-248.77272727272728,-248.77272727272728,-248.77272727272728,0.0
2023-04-16 09:05:59:790948,-48.5,-11.5,1021.6363636363636,-628.3729338842976,373.8636363636364,-41.36363636363637,-248.6590909090909,-248.6590909090909,-248.6590909090909,0.0
2023-04-16 09:05:59:809104,-46.84090909090909,-10.022727272727272,1021.4090909090908,-587.0092975206612,362.7272727272728,-49.31818181818182,-248.52272727272728,-248.52272727272728,-248.52272727272728,0.0
2023-04-16 09:05:59:827579,-45.27272727272727,-9.522727272727272,1021.1136363636364,-545.4287190082645,356.3636363636364,-58.86363636363637,-248.52272727272728,-248.52272727272728,-248.52272727272728,0.0
2023-04-16 09:05:59:846174,-44.38636363636363,-9.454545454545457,1020.3863636363636,-503.305785123967,356.3636363636364,-71.5909090909091,-248.27272727272728,-248.27272727272728,-248.27272727272728,0.0
2023-04-16 09:05:59:864710,-42.75,-9.227272727272728,1020.6590909090908,-460.8935950413224,353.1818181818182,-81.13636363636364,-248.13636363636363,-248.13636363636363,-248.13636363636363,0.0
2023-04-16 09:05:59:885795,-40.0,-9.363636363636363,1021.8409090909092,-417.72210743801656,338.8636363636364,-90.6818181818182,-248.0681818181818,-248.0681818181818,-248.0681818181818,0.0
2023-04-16 09:05:59:904258,-39.34090909090909,-10.045454545454543,1022.25,-374.40599173553727,353.1818181818182,-103.4090909090909,-248.1136363636364,-248.1136363636364,-248.1136363636364,0.0
2023-04-16 09:05:59:923214,-37.79545454545455,-9.681818181818182,1022.431818181818,-330.4752066115703,343.6363636363636,-114.54545454545456,-248.25,-248.25,-248.25,0.0
2023-04-16 09:05:59:941694,-35.63636363636363,-9.954545454545457,1022.068181818182,-285.9659090909091,322.95454545454544,-122.5,-248.3636363636364,-248.3636363636364,-248.3636363636364,0.0
2023-04-16 09:05:59:960390,-33.52272727272727,-10.454545454545457,1021.931818181818,-241.9989669421488,310.22727272727275,-128.86363636363637,-248.52272727272728,-248.52272727272728,-248.52272727272728,0.0
2023-04-16 09:05:59:979188,-32.29545454545455,-10.909090909090908,1021.318181818182,-198.17665289256203,300.6818181818182,-138.4090909090909,-248.97727272727272,-248.97727272727272,-248.97727272727272,0.0
2023-04-16 09:05:59:997673,-30.63636363636364,-10.5,1019.7045454545456,-154.64359504132233,273.6363636363636,-140.0,-249.25,-249.25,-249.25,0.0
2023-04-16 09:06:00:016345,-28.431818181818183,-9.772727272727272,1020.0454545454544,-111.76136363636364,256.1363636363636,-143.1818181818182,-249.1818181818182,-249.1818181818182,-249.1818181818182,0.0
2023-04-16 09:06:06:159740,-28.795454545454547,-8.636363636363637,1019.0909090909092,-70.72314049586778,260.90909090909093,-152.72727272727272,-249.04545454545453,-249.04545454545453,-249.04545454545453,0.0
2023-04-16 09:06:06:174402,-26.295454545454547,-9.022727272727272,1019.25,-32.07128099173556,230.6818181818182,-163.86363636363637,-248.79545454545453,-248.79545454545453,-248.79545454545453,0.0
2023-04-16 09:06:06:185202,-24.318181818181817,-9.0,1020.2272727272727,3.977272727272706,216.3636363636364,-167.04545454545453,-248.27272727272728,-248.27272727272728,-248.27272727272728,0.0
